"","num","txt"
"1063","55230","36 to 50 years"
"1064","55230","51 to 60 years"
"1065","55230","61 to 65 years"
"1066","55230","Male"
"1067","55230","Married"
"1068","55230","Unmarried"
"1069","55240","Alkmaar"
"1070","55240","Amsterdam"
"1071","55240","Haarlem"
"1072","55240","Hilversum"
"1073","55240","Nieuwer Amstel"
"1074","55240","Zaandam"
"1075","55240","A"
"1076","55240","D"
"1077","55240","12 to 13 years"
"1078","55240","14 to 15 years"
"1079","55240","16 to 17 years"
"1080","55240","18 to 22 years"
"1081","55240","23 to 35 years"
"1082","55240","36 to 50 years"
"1083","55240","51 to 60 years"
"1084","55240","61 to 65 years"
"1085","55240","66 to 70 years"
"1086","55240","Male"
"1087","55240","Female"
"1088","55240","Married"
"1089","55240","Unmarried"
"1090","56010","Alkmaar"
"1091","56010","Amsterdam"
"1092","56010","Den Helder"
"1093","56010","Enkhuizen"
"1094","56010","Haarlem"
"1095","56010","Hilversum"
"1096","56010","Nieuwer Amstel"
"1097","56010","Purmerend"
"1098","56010","Sloten"
"1099","56010","Velsen"
"1100","56010","Weesp"
"1101","56010","Zaandam"
"1102","56010","A"
"1103","56010","B"
"1104","56010","C"
"1105","56010","D"
"1106","56010","12 to 13 years"
"1107","56010","14 to 15 years"
"1108","56010","16 to 17 years"
"1109","56010","18 to 22 years"
"1110","56010","23 to 35 years"
"1111","56010","36 to 50 years"
"1112","56010","51 to 60 years"
"1113","56010","61 to 65 years"
"1114","56010","66 to 70 years"
"1115","56010","More than 71 years"
"1116","56010","Male"
"1117","56010","Female"
"1118","56010","Married"
"1119","56010","Unmarried"
"1120","56070","Amsterdam"
"1121","56070","Den Helder"
"1122","56070","Haarlem"
"1123","56070","Hilversum"
"1124","56070","Nieuwer Amstel"
"1125","56070","Purmerend"
"1126","56070","Sloten"
"1127","56070","Velsen"
"1128","56070","Zaandam"
"1129","56070","A"
"1130","56070","D"
"1131","56070","12 to 13 years"
"1132","56070","14 to 15 years"
"1133","56070","16 to 17 years"
"1134","56070","18 to 22 years"
"1135","56070","23 to 35 years"
"1136","56070","36 to 50 years"
"1137","56070","51 to 60 years"
"1138","56070","61 to 65 years"
"1139","56070","66 to 70 years"
"1140","56070","More than 71 years"
"1141","56070","Male"
"1142","56070","Female"
"1143","56070","Married"
"1144","56070","Unmarried"
"1145","56090","Amsterdam"
"1146","56090","Den Helder"
"1147","56090","Haarlem"
"1148","56090","Hilversum"
"1149","56090","Nieuwer Amstel"
"1150","56090","Purmerend"
"1151","56090","Velsen"
"1152","56090","Weesp"
"1153","56090","A"
"1154","56090","D"
"1155","56090","14 to 15 years"
"1156","56090","18 to 22 years"
"1157","56090","23 to 35 years"
"1158","56090","36 to 50 years"
"1159","56090","51 to 60 years"
"1160","56090","61 to 65 years"
"1161","56090","66 to 70 years"
"1162","56090","More than 71 years"
"1163","56090","Geboortejaren.  leeftijd in j."
"1164","56090","Male"
"1165","56090","Female"
"1166","56090","Married"
"1167","56090","Unmarried"
"1168","57030","Alkmaar"
"1169","57030","Amsterdam"
"1170","57030","Den Helder"
"1171","57030","Edam"
"1172","57030","Enkhuizen"
"1173","57030","Haarlem"
"1174","57030","Haarlemmermeer"
"1175","57030","Hilversum"
"1176","57030","Nieuwer Amstel"
"1177","57030","Purmerend"
"1178","57030","Sloten"
"1179","57030","Texel"
"1180","57030","Velsen"
"1181","57030","Weesp"
"1182","57030","Zaandam"
"1183","57030","A"
"1184","57030","B"
"1185","57030","D"
"1186","57030","12 to 13 years"
"1187","57030","14 to 15 years"
"1188","57030","16 to 17 years"
"1189","57030","18 to 22 years"
"1190","57030","23 to 35 years"
"1191","57030","36 to 50 years"
"1192","57030","51 to 60 years"
"1193","57030","61 to 65 years"
"1194","57030","66 to 70 years"
"1195","57030","More than 71 years"
"1196","57030","Geboortejaren.  leeftijd in j."
"1197","57030","Male"
"1198","57030","Female"
"1199","57030","Married"
"1200","57030","Unmarried"
"1201","58320","Haarlem"
"1202","58320","C"
"1203","58320","23 to 35 years"
"1204","58320","51 to 60 years"
"1205","58320","Male"
"1206","58320","Married"
"1207","58320","Unmarried"
"1208","58330","Amsterdam"
"1209","58330","C"
"1210","58330","23 to 35 years"
"1211","58330","36 to 50 years"
"1212","58330","Male"
"1213","58330","Married"
"1214","58330","Unmarried"
"1215","58940","Alkmaar"
"1216","58940","Amsterdam"
"1217","58940","Edam"
"1218","58940","Enkhuizen"
"1219","58940","Haarlem"
"1220","58940","Hilversum"
"1221","58940","Hoorn"
"1222","58940","Nieuwer Amstel"
"1223","58940","Purmerend"
"1224","58940","Sloten"
"1225","58940","Velsen"
"1226","58940","Zaandam"
"1227","58940","B"
"1228","58940","D"
"1229","58940","16 to 17 years"
"1230","58940","18 to 22 years"
"1231","58940","23 to 35 years"
"1232","58940","36 to 50 years"
"1233","58940","51 to 60 years"
"1234","58940","61 to 65 years"
"1235","58940","66 to 70 years"
"1236","58940","More than 71 years"
"1237","58940","Male"
"1238","58940","Female"
"1239","58940","Married"
"1240","58940","Unmarried"
"1241","59990","Alkmaar"
"1242","59990","Amsterdam"
"1243","59990","Haarlem"
"1244","59990","Hilversum"
"1245","59990","Hoorn"
"1246","59990","Nieuwer Amstel"
"1247","59990","Sloten"
"1248","59990","Zaandam"
"1249","59990","A"
"1250","59990","D"
"1251","59990","14 to 15 years"
"1252","59990","16 to 17 years"
"1253","59990","18 to 22 years"
"1254","59990","23 to 35 years"
"1255","59990","36 to 50 years"
"1256","59990","51 to 60 years"
"1257","59990","61 to 65 years"
"1258","59990","66 to 70 years"
"1259","59990","More than 71 years"
"1260","59990","Male"
"1261","59990","Female"
"1262","59990","Married"
"1263","59990","Unmarried"
"1264","61220","Alkmaar"
"1265","61220","Amsterdam"
"1266","61220","Den Helder"
"1267","61220","Edam"
"1268","61220","Enkhuizen"
"1269","61220","Haarlem"
"1270","61220","Haarlemmermeer"
"1271","61220","Hilversum"
"1272","61220","Hoorn"
"1273","61220","Nieuwer Amstel"
"1274","61220","Purmerend"
"1275","61220","Sloten"
"1276","61220","Texel"
"1277","61220","Velsen"
"1278","61220","Weesp"
"1279","61220","Zaandam"
"1280","61220","A"
"1281","61220","B"
"1282","61220","C"
"1283","61220","D"
"1284","61220","12 to 13 years"
"1285","61220","14 to 15 years"
"1286","61220","16 to 17 years"
"1287","61220","18 to 22 years"
"1288","61220","23 to 35 years"
"1289","61220","36 to 50 years"
"1290","61220","51 to 60 years"
"1291","61220","61 to 65 years"
"1292","61220","66 to 70 years"
"1293","61220","More than 71 years"
"1294","61220","Geboortejaren.  leeftijd in j."
"1295","61220","Unknown age"
"1296","61220","Male"
"1297","61220","Female"
"1298","61220","Married"
"1299","61220","Unmarried"
"1300","61230","Alkmaar"
"1301","61230","Amsterdam"
"1302","61230","Haarlem"
"1303","61230","Haarlemmermeer"
"1304","61230","Velsen"
"1305","61230","A"
"1306","61230","C"
"1307","61230","D"
"1308","61230","18 to 22 years"
"1309","61230","23 to 35 years"
"1310","61230","36 to 50 years"
"1311","61230","51 to 60 years"
"1312","61230","61 to 65 years"
"1313","61230","Male"
"1314","61230","Married"
"1315","61230","Unmarried"
"1316","61240","Alkmaar"
"1317","61240","Amsterdam"
"1318","61240","Den Helder"
"1319","61240","Edam"
"1320","61240","Enkhuizen"
"1321","61240","Haarlemmermeer"
"1322","61240","Hilversum"
"1323","61240","Hoorn"
"1324","61240","Nieuwer Amstel"
"1325","61240","Purmerend"
"1326","61240","Sloten"
"1327","61240","Texel"
"1328","61240","Velsen"
"1329","61240","Weesp"
"1330","61240","Zaandam"
"1331","61240","A"
"1332","61240","B"
"1333","61240","D"
"1334","61240","12 to 13 years"
"1335","61240","14 to 15 years"
"1336","61240","16 to 17 years"
"1337","61240","18 to 22 years"
"1338","61240","23 to 35 years"
"1339","61240","36 to 50 years"
"1340","61240","51 to 60 years"
"1341","61240","61 to 65 years"
"1342","61240","66 to 70 years"
"1343","61240","More than 71 years"
"1344","61240","Male"
"1345","61240","Female"
"1346","61240","Married"
"1347","61240","Unmarried"
"1348","61270","Alkmaar"
"1349","61270","Amsterdam"
"1350","61270","Den Helder"
"1351","61270","Edam"
"1352","61270","Enkhuizen"
"1353","61270","Haarlem"
"1354","61270","Haarlemmermeer"
"1355","61270","Hilversum"
"1356","61270","Hoorn"
"1357","61270","Nieuwer Amstel"
"1358","61270","Purmerend"
"1359","61270","Sloten"
"1360","61270","Texel"
"1361","61270","Velsen"
"1362","61270","Weesp"
"1363","61270","Zaandam"
"1364","61270","A"
"1365","61270","B"
"1366","61270","C"
"1367","61270","D"
"1368","61270","12 to 13 years"
"1369","61270","14 to 15 years"
"1370","61270","16 to 17 years"
"1371","61270","18 to 22 years"
"1372","61270","23 to 35 years"
"1373","61270","36 to 50 years"
"1374","61270","51 to 60 years"
"1375","61270","61 to 65 years"
"1376","61270","66 to 70 years"
"1377","61270","More than 71 years"
"1378","61270","Geboortejaren.  leeftijd in j."
"1379","61270","Male"
"1380","61270","Female"
"1381","61270","Married"
"1382","61270","Unmarried"
"1383","62490","Amsterdam"
"1384","62490","A"
"1385","62490","D"
"1386","62490","18 to 22 years"
"1387","62490","23 to 35 years"
"1388","62490","36 to 50 years"
"1389","62490","51 to 60 years"
"1390","62490","Male"
"1391","62490","Married"
"1392","62490","Unmarried"
"1393","62970","Amsterdam"
"1394","62970","Haarlem"
"1395","62970","Haarlemmermeer"
"1396","62970","Nieuwer Amstel"
"1397","62970","Sloten"
"1398","62970","Zaandam"
"1399","62970","A"
"1400","62970","B"
"1401","62970","C"
"1402","62970","D"
"1403","62970","12 to 13 years"
"1404","62970","14 to 15 years"
"1405","62970","16 to 17 years"
"1406","62970","18 to 22 years"
"1407","62970","23 to 35 years"
"1408","62970","36 to 50 years"
"1409","62970","51 to 60 years"
"1410","62970","61 to 65 years"
"1411","62970","66 to 70 years"
"1412","62970","More than 71 years"
"1413","62970","Male"
"1414","62970","Female"
"1415","62970","Married"
"1416","62970","Unmarried"
"1417","63140","Amsterdam"
"1418","63140","Purmerend"
"1419","63140","A"
"1420","63140","D"
"1421","63140","18 to 22 years"
"1422","63140","23 to 35 years"
"1423","63140","36 to 50 years"
"1424","63140","51 to 60 years"
"1425","63140","61 to 65 years"
"1426","63140","66 to 70 years"
"1427","63140","More than 71 years"
"1428","63140","Male"
"1429","63140","Female"
"1430","63140","Married"
"1431","63140","Unmarried"
"1432","64100","Alkmaar"
"1433","64100","Haarlem"
"1434","64100","Haarlemmermeer"
"1435","64100","Nieuwer Amstel"
"1436","64100","Purmerend"
"1437","64100","Sloten"
"1438","64100","A"
"1439","64100","D"
"1440","64100","14 to 15 years"
"1441","64100","16 to 17 years"
"1442","64100","18 to 22 years"
"1443","64100","23 to 35 years"
"1444","64100","36 to 50 years"
"1445","64100","51 to 60 years"
"1446","64100","61 to 65 years"
"1447","64100","66 to 70 years"
"1448","64100","More than 71 years"
"1449","64100","Male"
"1450","64100","Married"
"1451","64100","Unmarried"
"1452","64120","Amsterdam"
"1453","64120","Den Helder"
"1454","64120","Edam"
"1455","64120","Hoorn"
"1456","64120","Texel"
"1457","64120","Velsen"
"1458","64120","Weesp"
"1459","64120","Zaandam"
"1460","64120","A"
"1461","64120","C"
"1462","64120","D"
"1463","64120","12 to 13 years"
"1464","64120","14 to 15 years"
"1465","64120","16 to 17 years"
"1466","64120","18 to 22 years"
"1467","64120","23 to 35 years"
"1468","64120","36 to 50 years"
"1469","64120","51 to 60 years"
"1470","64120","61 to 65 years"
"1471","64120","66 to 70 years"
"1472","64120","More than 71 years"
"1473","64120","Geboortejaren.  leeftijd in j."
"1474","64120","Male"
"1475","64120","Female"
"1476","64120","Married"
"1477","64120","Unmarried"
"1478","64960","Alkmaar"
"1479","64960","Amsterdam"
"1480","64960","Enkhuizen"
"1481","64960","Haarlemmermeer"
"1482","64960","Nieuwer Amstel"
"1483","64960","Purmerend"
"1484","64960","Velsen"
"1485","64960","Zaandam"
"1486","64960","A"
"1487","64960","D"
"1488","64960","18 to 22 years"
"1489","64960","23 to 35 years"
"1490","64960","36 to 50 years"
"1491","64960","51 to 60 years"
"1492","64960","66 to 70 years"
"1493","64960","More than 71 years"
"1494","64960","Male"
"1495","64960","Married"
"1496","64960","Unmarried"
"1497","64990","Den Helder"
"1498","64990","Haarlemmermeer"
"1499","64990","Hilversum"
"1500","64990","Velsen"
"1501","64990","C"
"1502","64990","D"
"1503","64990","23 to 35 years"
"1504","64990","36 to 50 years"
"1505","64990","51 to 60 years"
"1506","64990","61 to 65 years"
"1507","64990","Male"
"1508","64990","Married"
"1509","64990","Unmarried"
"1510","71220","Alkmaar"
"1511","71220","Enkhuizen"
"1512","71220","Haarlem"
"1513","71220","Hilversum"
"1514","71220","Nieuwer Amstel"
"1515","71220","Purmerend"
"1516","71220","Weesp"
"1517","71220","Zaandam"
"1518","71220","A"
"1519","71220","C"
"1520","71220","D"
"1521","71220","12 to 13 years"
"1522","71220","14 to 15 years"
"1523","71220","16 to 17 years"
"1524","71220","18 to 22 years"
"1525","71220","23 to 35 years"
"1526","71220","36 to 50 years"
"1527","71220","51 to 60 years"
"1528","71220","61 to 65 years"
"1529","71220","Male"
"1530","71220","Married"
"1531","71220","Unmarried"
"1532","72000","Amsterdam"
"1533","72000","Den Helder"
"1534","72000","Hilversum"
"1535","72000","Hoorn"
"1536","72000","Nieuwer Amstel"
"1537","72000","C"
"1538","72000","D"
"1539","72000","14 to 15 years"
"1540","72000","16 to 17 years"
"1541","72000","18 to 22 years"
"1542","72000","23 to 35 years"
"1543","72000","36 to 50 years"
"1544","72000","51 to 60 years"
"1545","72000","61 to 65 years"
"1546","72000","Male"
"1547","72000","Female"
"1548","72000","Married"
"1549","72000","Unmarried"
"1550","72420","Alkmaar"
"1551","72420","Amsterdam"
"1552","72420","Den Helder"
"1553","72420","Haarlem"
"1554","72420","Nieuwer Amstel"
"1555","72420","Weesp"
"1556","72420","A"
"1557","72420","B"
"1558","72420","C"
"1559","72420","D"
"1560","72420","12 to 13 years"
"1561","72420","14 to 15 years"
"1562","72420","16 to 17 years"
"1563","72420","18 to 22 years"
"1564","72420","23 to 35 years"
"1565","72420","36 to 50 years"
"1566","72420","51 to 60 years"
"1567","72420","61 to 65 years"
"1568","72420","66 to 70 years"
"1569","72420","More than 71 years"
"1570","72420","Geboortejaren.  leeftijd in j."
"1571","72420","Male"
"1572","72420","Female"
"1573","72420","Married"
"1574","72420","Unmarried"
"1575","72500","Amsterdam"
"1576","72500","D"
"1577","72500","14 to 15 years"
"1578","72500","16 to 17 years"
"1579","72500","18 to 22 years"
"1580","72500","23 to 35 years"
"1581","72500","36 to 50 years"
"1582","72500","51 to 60 years"
"1583","72500","61 to 65 years"
"1584","72500","Male"
"1585","72500","Married"
"1586","72500","Unmarried"
"1587","72830","Amsterdam"
"1588","72830","Haarlem"
"1589","72830","A"
"1590","72830","D"
"1591","72830","16 to 17 years"
"1592","72830","18 to 22 years"
"1593","72830","23 to 35 years"
"1594","72830","Male"
"1595","72830","Married"
"1596","72830","Unmarried"
"1597","72890","Amsterdam"
"1598","72890","D"
"1599","72890","51 to 60 years"
"1600","72890","Male"
"1601","72890","Married"
"1602","73400","Alkmaar"
"1603","73400","Amsterdam"
"1604","73400","Zaandam"
"1605","73400","C"
"1606","73400","D"
"1607","73400","12 to 13 years"
"1608","73400","14 to 15 years"
"1609","73400","16 to 17 years"
"1610","73400","18 to 22 years"
"1611","73400","23 to 35 years"
"1612","73400","36 to 50 years"
"1613","73400","51 to 60 years"
"1614","73400","66 to 70 years"
"1615","73400","Male"
"1616","73400","Female"
"1617","73400","Married"
"1618","73400","Unmarried"
"1619","73490","Amsterdam"
"1620","73490","Den Helder"
"1621","73490","Haarlem"
"1622","73490","D"
"1623","73490","12 to 13 years"
"1624","73490","14 to 15 years"
"1625","73490","16 to 17 years"
"1626","73490","18 to 22 years"
"1627","73490","23 to 35 years"
"1628","73490","36 to 50 years"
"1629","73490","51 to 60 years"
"1630","73490","61 to 65 years"
"1631","73490","66 to 70 years"
"1632","73490","Male"
"1633","73490","Female"
"1634","73490","Married"
"1635","73490","Unmarried"
"1636","74100","Amsterdam"
"1637","74100","D"
"1638","74100","36 to 50 years"
"1639","74100","Male"
"1640","74100","Married"
"1641","74220","Alkmaar"
"1642","74220","Amsterdam"
"1643","74220","Haarlem"
"1644","74220","Hoorn"
"1645","74220","Nieuwer Amstel"
"1646","74220","A"
"1647","74220","C"
"1648","74220","D"
"1649","74220","12 to 13 years"
"1650","74220","14 to 15 years"
"1651","74220","16 to 17 years"
"1652","74220","18 to 22 years"
"1653","74220","23 to 35 years"
"1654","74220","36 to 50 years"
"1655","74220","51 to 60 years"
"1656","74220","61 to 65 years"
"1657","74220","More than 71 years"
"1658","74220","Male"
"1659","74220","Female"
"1660","74220","Married"
"1661","74220","Unmarried"
"1662","74400","Amsterdam"
"1663","74400","Hoorn"
"1664","74400","A"
"1665","74400","B"
"1666","74400","C"
"1667","74400","23 to 35 years"
"1668","74400","36 to 50 years"
"1669","74400","51 to 60 years"
"1670","74400","66 to 70 years"
"1671","74400","Male"
"1672","74400","Married"
"1673","74400","Unmarried"
"1674","74470","Alkmaar"
"1675","74470","Amsterdam"
"1676","74470","Edam"
"1677","74470","Haarlem"
"1678","74470","Hoorn"
"1679","74470","Purmerend"
"1680","74470","A"
"1681","74470","B"
"1682","74470","C"
"1683","74470","D"
"1684","74470","12 to 13 years"
"1685","74470","16 to 17 years"
"1686","74470","18 to 22 years"
"1687","74470","23 to 35 years"
"1688","74470","36 to 50 years"
"1689","74470","51 to 60 years"
"1690","74470","61 to 65 years"
"1691","74470","More than 71 years"
"1692","74470","Male"
"1693","74470","Married"
"1694","74470","Unmarried"
"1695","74925","Alkmaar"
"1696","74925","Amsterdam"
"1697","74925","Den Helder"
"1698","74925","Edam"
"1699","74925","Haarlem"
"1700","74925","Hilversum"
"1701","74925","Hoorn"
"1702","74925","Nieuwer Amstel"
"1703","74925","Purmerend"
"1704","74925","Sloten"
"1705","74925","Velsen"
"1706","74925","Weesp"
"1707","74925","Zaandam"
"1708","74925","C"
"1709","74925","D"
"1710","74925","14 to 15 years"
"1711","74925","16 to 17 years"
"1712","74925","18 to 22 years"
"1713","74925","23 to 35 years"
"1714","74925","36 to 50 years"
"1715","74925","51 to 60 years"
"1716","74925","61 to 65 years"
"1717","74925","66 to 70 years"
"1718","74925","More than 71 years"
"1719","74925","Male"
"1720","74925","Married"
"1721","74925","Unmarried"
"1722","74990","Amsterdam"
"1723","74990","Haarlem"
"1724","74990","Nieuwer Amstel"
"1725","74990","Purmerend"
"1726","74990","Sloten"
"1727","74990","Weesp"
"1728","74990","Zaandam"
"1729","74990","C"
"1730","74990","D"
"1731","74990","12 to 13 years"
"1732","74990","14 to 15 years"
"1733","74990","16 to 17 years"
"1734","74990","18 to 22 years"
"1735","74990","23 to 35 years"
"1736","74990","36 to 50 years"
"1737","74990","51 to 60 years"
"1738","74990","61 to 65 years"
"1739","74990","66 to 70 years"
"1740","74990","Male"
"1741","74990","Married"
"1742","74990","Unmarried"
"1743","75000","Amsterdam"
"1744","75000","Haarlem"
"1745","75000","Hilversum"
"1746","75000","Hoorn"
"1747","75000","Nieuwer Amstel"
"1748","75000","D"
"1749","75000","12 to 13 years"
"1750","75000","14 to 15 years"
"1751","75000","16 to 17 years"
"1752","75000","18 to 22 years"
"1753","75000","23 to 35 years"
"1754","75000","36 to 50 years"
"1755","75000","51 to 60 years"
"1756","75000","61 to 65 years"
"1757","75000","66 to 70 years"
"1758","75000","More than 71 years"
"1759","75000","Male"
"1760","75000","Female"
"1761","75000","Married"
"1762","75000","Unmarried"
"1763","75100","Amsterdam"
"1764","75100","Haarlem"
"1765","75100","Hilversum"
"1766","75100","Hoorn"
"1767","75100","Sloten"
"1768","75100","C"
"1769","75100","D"
"1770","75100","12 to 13 years"
"1771","75100","14 to 15 years"
"1772","75100","16 to 17 years"
"1773","75100","18 to 22 years"
"1774","75100","23 to 35 years"
"1775","75100","36 to 50 years"
"1776","75100","51 to 60 years"
"1777","75100","61 to 65 years"
"1778","75100","66 to 70 years"
"1779","75100","More than 71 years"
"1780","75100","Male"
"1781","75100","Female"
"1782","75100","Married"
"1783","75100","Unmarried"
"1784","75452","Amsterdam"
"1785","75452","Haarlem"
"1786","75452","A"
"1787","75452","D"
"1788","75452","36 to 50 years"
"1789","75452","51 to 60 years"
"1790","75452","66 to 70 years"
"1791","75452","Male"
"1792","75452","Female"
"1793","75452","Married"
"1794","75457","Amsterdam"
"1795","75457","Hilversum"
"1796","75457","C"
"1797","75457","D"
"1798","75457","12 to 13 years"
"1799","75457","14 to 15 years"
"1800","75457","16 to 17 years"
"1801","75457","18 to 22 years"
"1802","75457","23 to 35 years"
"1803","75457","36 to 50 years"
"1804","75457","51 to 60 years"
"1805","75457","61 to 65 years"
"1806","75457","66 to 70 years"
"1807","75457","More than 71 years"
"1808","75457","Male"
"1809","75457","Female"
"1810","75457","Married"
"1811","75457","Unmarried"
"1812","75465","Alkmaar"
"1813","75465","Den Helder"
"1814","75465","Haarlem"
"1815","75465","Haarlemmermeer"
"1816","75465","Zaandam"
"1817","75465","A"
"1818","75465","D"
"1819","75465","18 to 22 years"
"1820","75465","36 to 50 years"
"1821","75465","61 to 65 years"
"1822","75465","More than 71 years"
"1823","75465","Male"
"1824","75465","Female"
"1825","75465","Married"
"1826","75465","Unmarried"
"1827","75490","Amsterdam"
"1828","75490","D"
"1829","75490","14 to 15 years"
"1830","75490","Female"
"1831","75490","Unmarried"
"1832","75690","Haarlem"
"1833","75690","D"
"1834","75690","12 to 13 years"
"1835","75690","14 to 15 years"
"1836","75690","16 to 17 years"
"1837","75690","18 to 22 years"
"1838","75690","23 to 35 years"
"1839","75690","36 to 50 years"
"1840","75690","51 to 60 years"
"1841","75690","61 to 65 years"
"1842","75690","66 to 70 years"
"1843","75690","Male"
"1844","75690","Female"
"1845","75690","Married"
"1846","75690","Unmarried"
"1847","75710","Alkmaar"
"1848","75710","Amsterdam"
"1849","75710","Edam"
"1850","75710","Haarlem"
"1851","75710","Hilversum"
"1852","75710","Hoorn"
"1853","75710","Purmerend"
"1854","75710","Texel"
"1855","75710","C"
"1856","75710","D"
"1857","75710","12 to 13 years"
"1858","75710","14 to 15 years"
"1859","75710","16 to 17 years"
"1860","75710","18 to 22 years"
"1861","75710","23 to 35 years"
"1862","75710","36 to 50 years"
"1863","75710","51 to 60 years"
"1864","75710","61 to 65 years"
"1865","75710","66 to 70 years"
"1866","75710","More than 71 years"
"1867","75710","Male"
"1868","75710","Married"
"1869","75710","Unmarried"
"1870","75990","Nieuwer Amstel"
"1871","75990","D"
"1872","75990","16 to 17 years"
"1873","75990","Male"
"1874","75990","Unmarried"
"1875","76290","Alkmaar"
"1876","76290","Amsterdam"
"1877","76290","Den Helder"
"1878","76290","Haarlem"
"1879","76290","Hoorn"
"1880","76290","Purmerend"
"1881","76290","Sloten"
"1882","76290","A"
"1883","76290","D"
"1884","76290","14 to 15 years"
"1885","76290","16 to 17 years"
"1886","76290","18 to 22 years"
"1887","76290","23 to 35 years"
"1888","76290","36 to 50 years"
"1889","76290","51 to 60 years"
"1890","76290","61 to 65 years"
"1891","76290","66 to 70 years"
"1892","76290","More than 71 years"
"1893","76290","Male"
"1894","76290","Married"
"1895","76290","Unmarried"
"1896","77120","Alkmaar"
"1897","77120","Amsterdam"
"1898","77120","Den Helder"
"1899","77120","Edam"
"1900","77120","Enkhuizen"
"1901","77120","Haarlem"
"1902","77120","Haarlemmermeer"
"1903","77120","Hilversum"
"1904","77120","Hoorn"
"1905","77120","Nieuwer Amstel"
"1906","77120","Purmerend"
"1907","77120","Sloten"
"1908","77120","Texel"
"1909","77120","Velsen"
"1910","77120","Weesp"
"1911","77120","Zaandam"
"1912","77120","A"
"1913","77120","B"
"1914","77120","C"
"1915","77120","D"
"1916","77120","12 to 13 years"
"1917","77120","14 to 15 years"
"1918","77120","16 to 17 years"
"1919","77120","18 to 22 years"
"1920","77120","23 to 35 years"
"1921","77120","36 to 50 years"
"1922","77120","51 to 60 years"
"1923","77120","61 to 65 years"
"1924","77120","66 to 70 years"
"1925","77120","More than 71 years"
"1926","77120","Male"
"1927","77120","Female"
"1928","77120","Married"
"1929","77120","Unmarried"
"1930","77200","Haarlemmermeer"
"1931","77200","D"
"1932","77200","23 to 35 years"
"1933","77200","36 to 50 years"
"1934","77200","66 to 70 years"
"1935","77200","Male"
"1936","77200","Married"
"1937","77200","Unmarried"
"1938","77250","Amsterdam"
"1939","77250","Haarlemmermeer"
"1940","77250","Nieuwer Amstel"
"1941","77250","Sloten"
"1942","77250","A"
"1943","77250","B"
"1944","77250","C"
"1945","77250","D"
"1946","77250","12 to 13 years"
"1947","77250","14 to 15 years"
"1948","77250","16 to 17 years"
"1949","77250","18 to 22 years"
"1950","77250","23 to 35 years"
"1951","77250","36 to 50 years"
"1952","77250","51 to 60 years"
"1953","77250","61 to 65 years"
"1954","77250","66 to 70 years"
"1955","77250","More than 71 years"
"1956","77250","Geboortejaren.  leeftijd in j."
"1957","77250","Male"
"1958","77250","Female"
"1959","77250","Married"
"1960","77250","Unmarried"
"1961","77320","Alkmaar"
"1962","77320","Amsterdam"
"1963","77320","Haarlem"
"1964","77320","Hoorn"
"1965","77320","Purmerend"
"1966","77320","Zaandam"
"1967","77320","A"
"1968","77320","D"
"1969","77320","23 to 35 years"
"1970","77320","36 to 50 years"
"1971","77320","51 to 60 years"
"1972","77320","Male"
"1973","77320","Female"
"1974","77320","Married"
"1975","77320","Unmarried"
"1976","77460","Edam"
"1977","77460","Enkhuizen"
"1978","77460","Hoorn"
"1979","77460","Nieuwer Amstel"
"1980","77460","Velsen"
"1981","77460","A"
"1982","77460","D"
"1983","77460","16 to 17 years"
"1984","77460","18 to 22 years"
"1985","77460","23 to 35 years"
"1986","77460","36 to 50 years"
"1987","77460","66 to 70 years"
"1988","77460","Male"
"1989","77460","Married"
"1990","77460","Unmarried"
"1991","77510","Alkmaar"
"1992","77510","Edam"
"1993","77510","Haarlem"
"1994","77510","Purmerend"
"1995","77510","Sloten"
"1996","77510","Weesp"
"1997","77510","C"
"1998","77510","D"
"1999","77510","14 to 15 years"
"2000","77510","16 to 17 years"
"2001","77510","18 to 22 years"
"2002","77510","23 to 35 years"
"2003","77510","36 to 50 years"
"2004","77510","51 to 60 years"
"2005","77510","Male"
"2006","77510","Female"
"2007","77510","Married"
"2008","77510","Unmarried"
"2009","77610","Alkmaar"
"2010","77610","Amsterdam"
"2011","77610","Den Helder"
"2012","77610","Edam"
"2013","77610","Enkhuizen"
"2014","77610","Haarlem"
"2015","77610","Haarlemmermeer"
"2016","77610","Hilversum"
"2017","77610","Hoorn"
"2018","77610","Nieuwer Amstel"
"2019","77610","Purmerend"
"2020","77610","Sloten"
"2021","77610","Texel"
"2022","77610","Velsen"
"2023","77610","Weesp"
"2024","77610","Zaandam"
"2025","77610","A"
"2026","77610","B"
"2027","77610","C"
"2028","77610","D"
"2029","77610","12 to 13 years"
"2030","77610","14 to 15 years"
"2031","77610","16 to 17 years"
"2032","77610","18 to 22 years"
"2033","77610","23 to 35 years"
"2034","77610","36 to 50 years"
"2035","77610","51 to 60 years"
"2036","77610","61 to 65 years"
"2037","77610","66 to 70 years"
"2038","77610","More than 71 years"
"2039","77610","Geboortejaren.  leeftijd in j."
"2040","77610","Male"
"2041","77610","Female"
"2042","77610","Married"
"2043","77610","Unmarried"
"2044","77630","Alkmaar"
"2045","77630","Amsterdam"
"2046","77630","Den Helder"
"2047","77630","Edam"
"2048","77630","Enkhuizen"
"2049","77630","Haarlem"
"2050","77630","Hilversum"
"2051","77630","Hoorn"
"2052","77630","Nieuwer Amstel"
"2053","77630","Purmerend"
