"","num","txt"
"3","1110","Amsterdam"
"4","1110","Haarlem"
"5","1110","C"
"6","1110","23 to 35 years"
"7","1110","36 to 50 years"
"8","1110","Male"
"9","1110","Married"
"10","1110","Unmarried"
"11","3510","Amsterdam"
"12","3510","C"
"13","3510","36 to 50 years"
"14","3510","Male"
"15","3510","Married"
"16","3510","Unmarried"
"17","4217","Amsterdam"
"18","4217","Haarlem"
"19","4217","Den Helder"
"20","4217","Zaandam"
"21","4217","A"
"22","4217","B"
"23","4217","C"
"24","4217","D"
"25","4217","12 to 13 years"
"26","4217","14 to 15 years"
"27","4217","16 to 17 years"
"28","4217","18 to 22 years"
"29","4217","23 to 35 years"
"30","4217","36 to 50 years"
"31","4217","51 to 60 years"
"32","4217","61 to 65 years"
"33","4217","66 to 70 years"
"34","4217","More than 71 years"
"35","4217","Male"
"36","4217","Female"
"37","4217","Married"
"38","4217","Unmarried"
"39","4220","Amsterdam"
"40","4220","Den Helder"
"41","4220","Zaandam"
"42","4220","A"
"43","4220","D"
"44","4220","16 to 17 years"
"45","4220","18 to 22 years"
"46","4220","23 to 35 years"
"47","4220","36 to 50 years"
"48","4220","51 to 60 years"
"49","4220","61 to 65 years"
"50","4220","66 to 70 years"
"51","4220","More than 71 years"
"52","4220","Male"
"53","4220","Married"
"54","4220","Unmarried"
"55","4230","Amsterdam"
"56","4230","Haarlem"
"57","4230","Den Helder"
"58","4230","Zaandam"
"59","4230","C"
"60","4230","D"
"61","4230","16 to 17 years"
"62","4230","18 to 22 years"
"63","4230","23 to 35 years"
"64","4230","36 to 50 years"
"65","4230","51 to 60 years"
"66","4230","Male"
"67","4230","Married"
"68","4230","Unmarried"
"69","6710","Amsterdam"
"70","6710","Haarlem"
"71","6710","Den Helder"
"72","6710","Zaandam"
"73","6710","A"
"74","6710","B"
"75","6710","C"
"76","6710","D"
"77","6710","12 to 13 years"
"78","6710","14 to 15 years"
"79","6710","16 to 17 years"
"80","6710","18 to 22 years"
"81","6710","23 to 35 years"
"82","6710","36 to 50 years"
"83","6710","51 to 60 years"
"84","6710","61 to 65 years"
"85","6710","66 to 70 years"
"86","6710","More than 71 years"
"87","6710","Less than 12 years"
"88","6710","Male"
"89","6710","Female"
"90","6710","Married"
"91","6710","Unmarried"
"92","16120","Amsterdam"
"93","16120","Haarlem"
"94","16120","Purmerend"
"95","16120","Zaandam"
"96","16120","A"
"97","16120","B"
"98","16120","C"
"99","16120","D"
"100","16120","12 to 13 years"
"101","16120","14 to 15 years"
"102","16120","16 to 17 years"
"103","16120","18 to 22 years"
"104","16120","23 to 35 years"
"105","16120","36 to 50 years"
"106","16120","51 to 60 years"
"107","16120","61 to 65 years"
"108","16120","66 to 70 years"
"109","16120","More than 71 years"
"110","16120","Male"
"111","16120","Female"
"112","16120","Married"
"113","16120","Unmarried"
"114","16160","Amsterdam"
"115","16160","Haarlem"
"116","16160","Den Helder"
"117","16160","Zaandam"
"118","16160","A"
"119","16160","B"
"120","16160","C"
"121","16160","D"
"122","16160","14 to 15 years"
"123","16160","16 to 17 years"
"124","16160","18 to 22 years"
"125","16160","23 to 35 years"
"126","16160","36 to 50 years"
"127","16160","51 to 60 years"
"128","16160","61 to 65 years"
"129","16160","66 to 70 years"
"130","16160","More than 71 years"
"131","16160","Male"
"132","16160","Female"
"133","16160","Married"
"134","16160","Unmarried"
"135","16190","Amsterdam"
"136","16190","A"
"137","16190","C"
"138","16190","D"
"139","16190","14 to 15 years"
"140","16190","23 to 35 years"
"141","16190","36 to 50 years"
"142","16190","51 to 60 years"
"143","16190","Male"
"144","16190","Married"
"145","16190","Unmarried"
"146","16310","Amsterdam"
"147","16310","Haarlem"
"148","16310","Den Helder"
"149","16310","Zaandam"
"150","16310","A"
"151","16310","B"
"152","16310","C"
"153","16310","D"
"154","16310","12 to 13 years"
"155","16310","14 to 15 years"
"156","16310","16 to 17 years"
"157","16310","18 to 22 years"
"158","16310","23 to 35 years"
"159","16310","36 to 50 years"
"160","16310","51 to 60 years"
"161","16310","61 to 65 years"
"162","16310","66 to 70 years"
"163","16310","Male"
"164","16310","Female"
"165","16310","Married"
"166","16310","Unmarried"
"167","21110","Alkmaar"
"168","21110","Amsterdam"
"169","21110","Beverwijk"
"170","21110","Bloemendaal"
"171","21110","Bussum"
"172","21110","Edam"
"173","21110","Enkhuizen"
"174","21110","Haarlem"
"175","21110","Haarlemmermeer"
"176","21110","Den Helder"
"177","21110","Hilversum"
"178","21110","Hoorn"
"179","21110","Nieuwer Amstel"
"180","21110","Purmerend"
"181","21110","Sloten"
"182","21110","Texel"
"183","21110","Velzen"
"184","21110","Weesp"
"185","21110","Wormerveer"
"186","21110","Zaandam"
"187","21110","A"
"188","21110","B"
"189","21110","C"
"190","21110","D"
"191","21110","12 to 13 years"
"192","21110","14 to 15 years"
"193","21110","16 to 17 years"
"194","21110","18 to 22 years"
"195","21110","23 to 35 years"
"196","21110","36 to 50 years"
"197","21110","51 to 60 years"
"198","21110","61 to 65 years"
"199","21110","66 to 70 years"
"200","21110","More than 71 years"
"201","21110","Male"
"202","21110","Female"
"203","21110","Married"
"204","21110","Unmarried"
"205","21240","Amsterdam"
"206","21240","Haarlem"
"207","21240","Den Helder"
"208","21240","Zaandam"
"209","21240","A"
"210","21240","B"
"211","21240","C"
"212","21240","D"
"213","21240","18 to 22 years"
"214","21240","23 to 35 years"
"215","21240","36 to 50 years"
"216","21240","51 to 60 years"
"217","21240","61 to 65 years"
"218","21240","66 to 70 years"
"219","21240","More than 71 years"
"220","21240","Male"
"221","21240","Married"
"222","21240","Unmarried"
"223","21970","Den Helder"
"224","21970","A"
"225","21970","C"
"226","21970","23 to 35 years"
"227","21970","36 to 50 years"
"228","21970","61 to 65 years"
"229","21970","Male"
"230","21970","Married"
"231","22000","Amsterdam"
"232","22000","Haarlem"
"233","22000","Den Helder"
"234","22000","Zaandam"
"235","22000","C"
"236","22000","D"
"237","22000","18 to 22 years"
"238","22000","23 to 35 years"
"239","22000","36 to 50 years"
"240","22000","51 to 60 years"
"241","22000","61 to 65 years"
"242","22000","66 to 70 years"
"243","22000","Male"
"244","22000","Female"
"245","22000","Married"
"246","22000","Unmarried"
"247","22450","Amsterdam"
"248","22450","Haarlem"
"249","22450","Den Helder"
"250","22450","Zaandam"
"251","22450","C"
"252","22450","D"
"253","22450","14 to 15 years"
"254","22450","16 to 17 years"
"255","22450","18 to 22 years"
"256","22450","23 to 35 years"
"257","22450","36 to 50 years"
"258","22450","51 to 60 years"
"259","22450","66 to 70 years"
"260","22450","Male"
"261","22450","Female"
"262","22450","Married"
"263","22450","Unmarried"
"264","22610","Amsterdam"
"265","22610","C"
"266","22610","36 to 50 years"
"267","22610","Male"
"268","22610","Married"
"269","22675","Amsterdam"
"270","22675","A"
"271","22675","C"
"272","22675","D"
"273","22675","18 to 22 years"
"274","22675","23 to 35 years"
"275","22675","36 to 50 years"
"276","22675","51 to 60 years"
"277","22675","61 to 65 years"
"278","22675","66 to 70 years"
"279","22675","Male"
"280","22675","Married"
"281","22675","Unmarried"
"282","30000","Amsterdam"
"283","30000","Haarlem"
"284","30000","Den Helder"
"285","30000","Zaandam"
"286","30000","B"
"287","30000","C"
"288","30000","D"
"289","30000","12 to 13 years"
"290","30000","14 to 15 years"
"291","30000","16 to 17 years"
"292","30000","18 to 22 years"
"293","30000","23 to 35 years"
"294","30000","36 to 50 years"
"295","30000","51 to 60 years"
"296","30000","61 to 65 years"
"297","30000","66 to 70 years"
"298","30000","More than 71 years"
"299","30000","Less than 12 years"
"300","30000","Male"
"301","30000","Female"
"302","30000","Married"
"303","30000","Unmarried"
"304","31090","Amsterdam"
"305","31090","Haarlem"
"306","31090","A"
"307","31090","B"
"308","31090","C"
"309","31090","23 to 35 years"
"310","31090","36 to 50 years"
"311","31090","51 to 60 years"
"312","31090","66 to 70 years"
"313","31090","Male"
"314","31090","Married"
"315","31090","Unmarried"
"316","33135","Amsterdam"
"317","33135","Haarlem"
"318","33135","Den Helder"
"319","33135","Zaandam"
"320","33135","A"
"321","33135","B"
"322","33135","C"
"323","33135","D"
"324","33135","14 to 15 years"
"325","33135","16 to 17 years"
"326","33135","18 to 22 years"
"327","33135","23 to 35 years"
"328","33135","36 to 50 years"
"329","33135","51 to 60 years"
"330","33135","61 to 65 years"
"331","33135","66 to 70 years"
"332","33135","More than 71 years"
"333","33135","Male"
"334","33135","Married"
"335","33135","Unmarried"
"336","37030","Amsterdam"
"337","37030","Haarlem"
"338","37030","Den Helder"
"339","37030","Zaandam"
"340","37030","C"
"341","37030","D"
"342","37030","16 to 17 years"
"343","37030","18 to 22 years"
"344","37030","23 to 35 years"
"345","37030","36 to 50 years"
"346","37030","51 to 60 years"
"347","37030","61 to 65 years"
"348","37030","Male"
"349","37030","Married"
"350","37030","Unmarried"
"351","37040","Amsterdam"
"352","37040","Den Helder"
"353","37040","Zaandam"
"354","37040","A"
"355","37040","D"
"356","37040","12 to 13 years"
"357","37040","14 to 15 years"
"358","37040","16 to 17 years"
"359","37040","18 to 22 years"
"360","37040","23 to 35 years"
"361","37040","36 to 50 years"
"362","37040","51 to 60 years"
"363","37040","61 to 65 years"
"364","37040","66 to 70 years"
"365","37040","More than 71 years"
"366","37040","Male"
"367","37040","Female"
"368","37040","Married"
"369","37040","Unmarried"
"370","38000","Amsterdam"
"371","38000","C"
"372","38000","23 to 35 years"
"373","38000","Female"
"374","38000","Unmarried"
"375","39120","Amsterdam"
"376","39120","Haarlem"
"377","39120","Den Helder"
"378","39120","Zaandam"
"379","39120","A"
"380","39120","B"
"381","39120","C"
"382","39120","D"
"383","39120","12 to 13 years"
"384","39120","14 to 15 years"
"385","39120","16 to 17 years"
"386","39120","18 to 22 years"
"387","39120","23 to 35 years"
"388","39120","36 to 50 years"
"389","39120","51 to 60 years"
"390","39120","61 to 65 years"
"391","39120","66 to 70 years"
"392","39120","More than 71 years"
"393","39120","Male"
"394","39120","Female"
"395","39120","Married"
"396","39120","Unmarried"
"397","39140","Amsterdam"
"398","39140","A"
"399","39140","B"
"400","39140","C"
"401","39140","D"
"402","39140","12 to 13 years"
"403","39140","14 to 15 years"
"404","39140","16 to 17 years"
"405","39140","18 to 22 years"
"406","39140","23 to 35 years"
"407","39140","36 to 50 years"
"408","39140","51 to 60 years"
"409","39140","61 to 65 years"
"410","39140","66 to 70 years"
"411","39140","More than 71 years"
"412","39140","Male"
"413","39140","Female"
"414","39140","Married"
"415","39140","Unmarried"
"416","39190","Amsterdam"
"417","39190","Haarlem"
"418","39190","Zaandam"
"419","39190","A"
"420","39190","B"
"421","39190","C"
"422","39190","D"
"423","39190","16 to 17 years"
"424","39190","18 to 22 years"
"425","39190","23 to 35 years"
"426","39190","36 to 50 years"
"427","39190","51 to 60 years"
"428","39190","61 to 65 years"
"429","39190","66 to 70 years"
"430","39190","More than 71 years"
"431","39190","Male"
"432","39190","Female"
"433","39190","Married"
"434","39190","Unmarried"
"435","41020","Alkmaar"
"436","41020","Beverwijk"
"437","41020","Bloemendaal"
"438","41020","Bussum"
"439","41020","Edam"
"440","41020","Enkhuizen"
"441","41020","Haarlemmermeer"
"442","41020","Hilversum"
"443","41020","Hoorn"
"444","41020","Nieuwer Amstel"
"445","41020","Purmerend"
"446","41020","Sloten"
"447","41020","Texel"
"448","41020","Velzen"
"449","41020","Weesp"
"450","41020","Wormerveer"
"451","41020","A"
"452","41020","B"
"453","41020","C"
"454","41020","D"
"455","41020","14 to 15 years"
"456","41020","16 to 17 years"
"457","41020","18 to 22 years"
"458","41020","23 to 35 years"
"459","41020","36 to 50 years"
"460","41020","51 to 60 years"
"461","41020","61 to 65 years"
"462","41020","66 to 70 years"
"463","41020","More than 71 years"
"464","41020","Male"
"465","41020","Female"
"466","41020","Married"
"467","41020","Unmarried"
"468","41025","Alkmaar"
"469","41025","Amsterdam"
"470","41025","Beverwijk"
"471","41025","Bloemendaal"
"472","41025","Bussum"
"473","41025","Edam"
"474","41025","Enkhuizen"
"475","41025","Haarlem"
"476","41025","Haarlemmermeer"
"477","41025","Den Helder"
"478","41025","Hilversum"
"479","41025","Hoorn"
"480","41025","Nieuwer Amstel"
"481","41025","Purmerend"
"482","41025","Sloten"
"483","41025","Texel"
"484","41025","Velzen"
"485","41025","Weesp"
"486","41025","Wormerveer"
"487","41025","Zaandam"
"488","41025","A"
"489","41025","B"
"490","41025","C"
"491","41025","D"
"492","41025","12 to 13 years"
"493","41025","14 to 15 years"
"494","41025","16 to 17 years"
"495","41025","18 to 22 years"
"496","41025","23 to 35 years"
"497","41025","36 to 50 years"
"498","41025","51 to 60 years"
"499","41025","61 to 65 years"
"500","41025","66 to 70 years"
"501","41025","More than 71 years"
"502","41025","Less than 12 years"
"503","41025","Male"
"504","41025","Female"
"505","41025","Married"
"506","41025","Unmarried"
"507","41030","Alkmaar"
"508","41030","Amsterdam"
"509","41030","Beverwijk"
"510","41030","Bloemendaal"
"511","41030","Bussum"
"512","41030","Edam"
"513","41030","Enkhuizen"
"514","41030","Haarlem"
"515","41030","Haarlemmermeer"
"516","41030","Den Helder"
"517","41030","Hilversum"
"518","41030","Hoorn"
"519","41030","Nieuwer Amstel"
"520","41030","Purmerend"
"521","41030","Sloten"
"522","41030","Texel"
"523","41030","Velzen"
"524","41030","Weesp"
"525","41030","Wormerveer"
"526","41030","Zaandam"
"527","41030","A"
"528","41030","B"
"529","41030","C"
"530","41030","D"
"531","41030","12 to 13 years"
"532","41030","14 to 15 years"
"533","41030","16 to 17 years"
"534","41030","18 to 22 years"
"535","41030","23 to 35 years"
"536","41030","36 to 50 years"
"537","41030","51 to 60 years"
"538","41030","61 to 65 years"
"539","41030","66 to 70 years"
"540","41030","More than 71 years"
"541","41030","Less than 12 years"
"542","41030","Male"
"543","41030","Female"
"544","41030","Married"
"545","41030","Unmarried"
"546","41040","Amsterdam"
"547","41040","Haarlem"
"548","41040","Den Helder"
"549","41040","Zaandam"
"550","41040","A"
"551","41040","B"
"552","41040","C"
"553","41040","D"
"554","41040","14 to 15 years"
"555","41040","16 to 17 years"
"556","41040","18 to 22 years"
"557","41040","23 to 35 years"
"558","41040","36 to 50 years"
"559","41040","51 to 60 years"
"560","41040","61 to 65 years"
"561","41040","66 to 70 years"
"562","41040","More than 71 years"
"563","41040","Male"
"564","41040","Female"
"565","41040","Married"
"566","41040","Unmarried"
"567","42230","Amsterdam"
"568","42230","Haarlem"
"569","42230","A"
"570","42230","B"
"571","42230","C"
"572","42230","D"
"573","42230","12 to 13 years"
"574","42230","18 to 22 years"
"575","42230","23 to 35 years"
"576","42230","36 to 50 years"
"577","42230","51 to 60 years"
"578","42230","61 to 65 years"
"579","42230","66 to 70 years"
"580","42230","More than 71 years"
"581","42230","Male"
"582","42230","Female"
"583","42230","Married"
"584","42230","Unmarried"
"585","43200","Amsterdam"
"586","43200","Haarlem"
"587","43200","Den Helder"
"588","43200","Zaandam"
"589","43200","A"
"590","43200","B"
"591","43200","C"
"592","43200","D"
"593","43200","14 to 15 years"
"594","43200","16 to 17 years"
"595","43200","18 to 22 years"
"596","43200","23 to 35 years"
"597","43200","36 to 50 years"
"598","43200","51 to 60 years"
"599","43200","61 to 65 years"
"600","43200","66 to 70 years"
"601","43200","More than 71 years"
"602","43200","Male"
"603","43200","Female"
"604","43200","Married"
"605","43200","Unmarried"
"606","43220","Amsterdam"
"607","43220","Haarlem"
"608","43220","Den Helder"
"609","43220","Zaandam"
"610","43220","C"
"611","43220","16 to 17 years"
"612","43220","18 to 22 years"
"613","43220","23 to 35 years"
"614","43220","36 to 50 years"
"615","43220","51 to 60 years"
"616","43220","61 to 65 years"
"617","43220","66 to 70 years"
"618","43220","More than 71 years"
"619","43220","Male"
"620","43220","Female"
"621","43220","Married"
"622","43220","Unmarried"
"623","43230","Amsterdam"
"624","43230","A"
"625","43230","B"
"626","43230","23 to 35 years"
"627","43230","36 to 50 years"
"628","43230","51 to 60 years"
"629","43230","61 to 65 years"
"630","43230","More than 71 years"
"631","43230","Male"
"632","43230","Female"
"633","43230","Married"
"634","43230","Unmarried"
"635","44100","Amsterdam"
"636","44100","Haarlem"
"637","44100","Den Helder"
"638","44100","Zaandam"
"639","44100","A"
"640","44100","B"
"641","44100","C"
"642","44100","D"
"643","44100","14 to 15 years"
"644","44100","16 to 17 years"
"645","44100","18 to 22 years"
"646","44100","23 to 35 years"
"647","44100","36 to 50 years"
"648","44100","51 to 60 years"
"649","44100","61 to 65 years"
"650","44100","66 to 70 years"
"651","44100","More than 71 years"
"652","44100","Male"
"653","44100","Female"
"654","44100","Married"
"655","44100","Unmarried"
"656","44120","Amsterdam"
"657","44120","Haarlem"
"658","44120","Den Helder"
"659","44120","Zaandam"
"660","44120","A"
"661","44120","B"
"662","44120","C"
"663","44120","D"
"664","44120","14 to 15 years"
"665","44120","16 to 17 years"
"666","44120","18 to 22 years"
"667","44120","23 to 35 years"
"668","44120","36 to 50 years"
"669","44120","51 to 60 years"
"670","44120","61 to 65 years"
"671","44120","66 to 70 years"
"672","44120","More than 71 years"
"673","44120","Male"
"674","44120","Female"
"675","44120","Married"
"676","44120","Unmarried"
"677","44320","Amsterdam"
"678","44320","Haarlem"
"679","44320","Den Helder"
"680","44320","A"
"681","44320","C"
"682","44320","D"
"683","44320","23 to 35 years"
"684","44320","36 to 50 years"
"685","44320","51 to 60 years"
"686","44320","61 to 65 years"
"687","44320","66 to 70 years"
"688","44320","More than 71 years"
"689","44320","Male"
"690","44320","Married"
"691","44320","Unmarried"
"692","45130","Amsterdam"
"693","45130","Haarlem"
"694","45130","Zaandam"
"695","45130","A"
"696","45130","B"
"697","45130","C"
"698","45130","D"
"699","45130","16 to 17 years"
"700","45130","18 to 22 years"
"701","45130","23 to 35 years"
"702","45130","36 to 50 years"
"703","45130","51 to 60 years"
"704","45130","61 to 65 years"
"705","45130","66 to 70 years"
"706","45130","More than 71 years"
"707","45130","Male"
"708","45130","Female"
"709","45130","Married"
"710","45130","Unmarried"
"711","45220","Amsterdam"
"712","45220","Haarlem"
"713","45220","Den Helder"
"714","45220","Zaandam"
"715","45220","A"
"716","45220","B"
"717","45220","C"
"718","45220","D"
"719","45220","12 to 13 years"
"720","45220","14 to 15 years"
"721","45220","16 to 17 years"
"722","45220","18 to 22 years"
"723","45220","23 to 35 years"
"724","45220","36 to 50 years"
"725","45220","51 to 60 years"
"726","45220","61 to 65 years"
"727","45220","66 to 70 years"
"728","45220","More than 71 years"
"729","45220","Male"
"730","45220","Female"
"731","45220","Married"
"732","45220","Unmarried"
"733","49090","Amsterdam"
"734","49090","Den Helder"
"735","49090","D"
"736","49090","18 to 22 years"
"737","49090","23 to 35 years"
"738","49090","36 to 50 years"
"739","49090","Male"
"740","49090","Married"
"741","49090","Unmarried"
"742","51020","Amsterdam"
"743","51020","Haarlem"
"744","51020","Den Helder"
"745","51020","Zaandam"
"746","51020","A"
"747","51020","B"
"748","51020","C"
"749","51020","D"
"750","51020","14 to 15 years"
"751","51020","16 to 17 years"
"752","51020","18 to 22 years"
"753","51020","23 to 35 years"
"754","51020","36 to 50 years"
"755","51020","51 to 60 years"
"756","51020","61 to 65 years"
"757","51020","66 to 70 years"
"758","51020","More than 71 years"
"759","51020","Male"
"760","51020","Female"
"761","51020","Married"
"762","51020","Unmarried"
"763","51050","Amsterdam"
"764","51050","Haarlem"
"765","51050","Den Helder"
"766","51050","Zaandam"
"767","51050","A"
"768","51050","B"
"769","51050","C"
"770","51050","D"
"771","51050","12 to 13 years"
"772","51050","14 to 15 years"
"773","51050","16 to 17 years"
"774","51050","18 to 22 years"
"775","51050","23 to 35 years"
"776","51050","36 to 50 years"
"777","51050","51 to 60 years"
"778","51050","61 to 65 years"
"779","51050","66 to 70 years"
"780","51050","More than 71 years"
"781","51050","Male"
"782","51050","Female"
"783","51050","Married"
"784","51050","Unmarried"
"785","51090","Amsterdam"
"786","51090","Haarlem"
"787","51090","Zaandam"
"788","51090","A"
"789","51090","18 to 22 years"
"790","51090","23 to 35 years"
"791","51090","36 to 50 years"
"792","51090","51 to 60 years"
"793","51090","61 to 65 years"
"794","51090","66 to 70 years"
"795","51090","More than 71 years"
"796","51090","Male"
"797","51090","Female"
"798","51090","Married"
"799","51090","Unmarried"
"800","53100","Amsterdam"
"801","53100","Haarlem"
"802","53100","Den Helder"
"803","53100","Zaandam"
"804","53100","A"
"805","53100","C"
"806","53100","D"
"807","53100","14 to 15 years"
"808","53100","16 to 17 years"
"809","53100","18 to 22 years"
"810","53100","23 to 35 years"
"811","53100","36 to 50 years"
"812","53100","51 to 60 years"
"813","53100","61 to 65 years"
"814","53100","More than 71 years"
"815","53100","Male"
"816","53100","Female"
"817","53100","Married"
"818","53100","Unmarried"
"819","53190","Amsterdam"
"820","53190","D"
"821","53190","18 to 22 years"
"822","53190","Female"
"823","53190","Unmarried"
"824","53210","Amsterdam"
"825","53210","Haarlem"
"826","53210","Den Helder"
"827","53210","Zaandam"
"828","53210","C"
"829","53210","D"
"830","53210","12 to 13 years"
"831","53210","14 to 15 years"
"832","53210","16 to 17 years"
"833","53210","18 to 22 years"
"834","53210","23 to 35 years"
"835","53210","36 to 50 years"
"836","53210","51 to 60 years"
"837","53210","61 to 65 years"
"838","53210","66 to 70 years"
"839","53210","More than 71 years"
"840","53210","Male"
"841","53210","Female"
"842","53210","Married"
"843","53210","Unmarried"
"844","53250","Amsterdam"
"845","53250","Haarlem"
"846","53250","Den Helder"
"847","53250","Zaandam"
"848","53250","C"
"849","53250","D"
"850","53250","14 to 15 years"
"851","53250","16 to 17 years"
"852","53250","18 to 22 years"
"853","53250","23 to 35 years"
"854","53250","36 to 50 years"
"855","53250","51 to 60 years"
"856","53250","Male"
"857","53250","Female"
"858","53250","Married"
"859","53250","Unmarried"
"860","55220","Amsterdam"
"861","55220","Haarlem"
"862","55220","Den Helder"
"863","55220","Zaandam"
"864","55220","A"
"865","55220","B"
"866","55220","C"
"867","55220","D"
"868","55220","14 to 15 years"
"869","55220","16 to 17 years"
"870","55220","18 to 22 years"
"871","55220","23 to 35 years"
"872","55220","36 to 50 years"
"873","55220","51 to 60 years"
"874","55220","61 to 65 years"
"875","55220","66 to 70 years"
"876","55220","More than 71 years"
"877","55220","Male"
"878","55220","Female"
"879","55220","Married"
"880","55220","Unmarried"
"881","55230","Amsterdam"
"882","55230","Haarlem"
"883","55230","Den Helder"
"884","55230","Zaandam"
"885","55230","A"
"886","55230","C"
"887","55230","D"
"888","55230","14 to 15 years"
"889","55230","16 to 17 years"
"890","55230","18 to 22 years"
"891","55230","23 to 35 years"
"892","55230","36 to 50 years"
"893","55230","51 to 60 years"
"894","55230","61 to 65 years"
"895","55230","66 to 70 years"
"896","55230","More than 71 years"
"897","55230","Male"
"898","55230","Female"
"899","55230","Married"
"900","55230","Unmarried"
"901","55240","Amsterdam"
"902","55240","Haarlem"
"903","55240","Zaandam"
"904","55240","A"
"905","55240","D"
"906","55240","12 to 13 years"
"907","55240","14 to 15 years"
"908","55240","16 to 17 years"
"909","55240","18 to 22 years"
"910","55240","23 to 35 years"
"911","55240","36 to 50 years"
"912","55240","51 to 60 years"
"913","55240","61 to 65 years"
"914","55240","66 to 70 years"
"915","55240","Male"
"916","55240","Female"
"917","55240","Married"
"918","55240","Unmarried"
"919","56010","Amsterdam"
"920","56010","Haarlem"
"921","56010","Zaandam"
"922","56010","A"
"923","56010","B"
"924","56010","C"
"925","56010","D"
"926","56010","12 to 13 years"
"927","56010","14 to 15 years"
"928","56010","16 to 17 years"
"929","56010","18 to 22 years"
"930","56010","23 to 35 years"
"931","56010","36 to 50 years"
"932","56010","51 to 60 years"
"933","56010","61 to 65 years"
"934","56010","66 to 70 years"
"935","56010","More than 71 years"
"936","56010","Male"
"937","56010","Female"
"938","56010","Married"
"939","56010","Unmarried"
"940","56070","Amsterdam"
"941","56070","Haarlem"
"942","56070","Den Helder"
"943","56070","Zaandam"
"944","56070","A"
"945","56070","B"
"946","56070","C"
"947","56070","D"
"948","56070","12 to 13 years"
"949","56070","14 to 15 years"
"950","56070","16 to 17 years"
"951","56070","18 to 22 years"
"952","56070","23 to 35 years"
"953","56070","36 to 50 years"
"954","56070","51 to 60 years"
"955","56070","61 to 65 years"
"956","56070","66 to 70 years"
"957","56070","More than 71 years"
"958","56070","Less than 12 years"
"959","56070","Male"
"960","56070","Female"
"961","56070","Married"
"962","56070","Unmarried"
"963","56090","Amsterdam"
"964","56090","Haarlem"
"965","56090","Den Helder"
"966","56090","A"
"967","56090","D"
"968","56090","14 to 15 years"
"969","56090","16 to 17 years"
"970","56090","18 to 22 years"
"971","56090","23 to 35 years"
"972","56090","36 to 50 years"
"973","56090","51 to 60 years"
"974","56090","61 to 65 years"
"975","56090","66 to 70 years"
"976","56090","More than 71 years"
"977","56090","Male"
"978","56090","Female"
"979","56090","Married"
"980","56090","Unmarried"
"981","57030","Amsterdam"
"982","57030","Haarlem"
"983","57030","Den Helder"
"984","57030","Zaandam"
"985","57030","A"
"986","57030","B"
"987","57030","C"
"988","57030","D"
"989","57030","12 to 13 years"
"990","57030","14 to 15 years"
"991","57030","16 to 17 years"
"992","57030","18 to 22 years"
"993","57030","23 to 35 years"
"994","57030","36 to 50 years"
"995","57030","51 to 60 years"
"996","57030","61 to 65 years"
"997","57030","66 to 70 years"
"998","57030","More than 71 years"
"999","57030","Less than 12 years"
"1000","57030","Male"
"1001","57030","Female"
"1002","57030","Married"
"1003","57030","Unmarried"
"1004","58320","Amsterdam"
"1005","58320","Haarlem"
"1006","58320","Zaandam"
"1007","58320","C"
"1008","58320","18 to 22 years"
"1009","58320","23 to 35 years"
"1010","58320","36 to 50 years"
"1011","58320","51 to 60 years"
"1012","58320","Male"
"1013","58320","Married"
"1014","58320","Unmarried"
"1015","58330","Amsterdam"
"1016","58330","C"
"1017","58330","D"
"1018","58330","23 to 35 years"
"1019","58330","36 to 50 years"
"1020","58330","51 to 60 years"
"1021","58330","61 to 65 years"
"1022","58330","Male"
"1023","58330","Married"
"1024","58330","Unmarried"
"1025","58940","Amsterdam"
"1026","58940","B"
"1027","58940","C"
"1028","58940","D"
"1029","58940","36 to 50 years"
"1030","58940","51 to 60 years"
"1031","58940","66 to 70 years"
"1032","58940","Male"
"1033","58940","Female"
"1034","58940","Married"
"1035","59990","Amsterdam"
"1036","59990","Haarlem"
"1037","59990","Zaandam"
"1038","59990","A"
"1039","59990","D"
"1040","59990","16 to 17 years"
"1041","59990","18 to 22 years"
"1042","59990","23 to 35 years"
"1043","59990","36 to 50 years"
"1044","59990","51 to 60 years"
"1045","59990","61 to 65 years"
"1046","59990","66 to 70 years"
"1047","59990","More than 71 years"
"1048","59990","Male"
"1049","59990","Female"
"1050","59990","Married"
"1051","59990","Unmarried"
"1052","61220","Amsterdam"
"1053","61220","Haarlem"
"1054","61220","Den Helder"
"1055","61220","Zaandam"
"1056","61220","A"
"1057","61220","B"
"1058","61220","C"
"1059","61220","D"
"1060","61220","12 to 13 years"
"1061","61220","14 to 15 years"
"1062","61220","16 to 17 years"
"1063","61220","18 to 22 years"
"1064","61220","23 to 35 years"
"1065","61220","36 to 50 years"
"1066","61220","51 to 60 years"
"1067","61220","61 to 65 years"
"1068","61220","66 to 70 years"
"1069","61220","More than 71 years"
"1070","61220","Less than 12 years"
"1071","61220","Male"
"1072","61220","Female"
"1073","61220","Married"
"1074","61220","Unmarried"
"1075","61230","Amsterdam"
"1076","61230","Haarlem"
"1077","61230","A"
"1078","61230","C"
"1079","61230","D"
"1080","61230","16 to 17 years"
"1081","61230","18 to 22 years"
"1082","61230","23 to 35 years"
"1083","61230","36 to 50 years"
"1084","61230","51 to 60 years"
"1085","61230","61 to 65 years"
"1086","61230","66 to 70 years"
"1087","61230","More than 71 years"
"1088","61230","Male"
"1089","61230","Married"
