ID;BEROEP;ALTBEROEP;POSITIE;HISCO;STATUS;REL
10959;Penseelschrijvers;penseelschrijvers;D;15990;;
114;Expediteurs;expediteurs;C;39120;;
115;Expediteurs;expediteurs;D;39120;;
116;Kartonwerkers;kartonwerkers;D;91025;32;
768;Beeldhouwers;beeldhouwers;A;16120;;
117;Voerlieden;voerlieden;D;98500;;
770;Beeldhouwers;beeldhouwers;D;16120;;
3174;Beeldhouwers;beeldhouwers;A;16120;;
3175;Beeldhouwers;beeldhouwers;D;16120;;
3284;Beeldhouwers;beeldhouwers;A;16120;;
3285;Beeldhouwers;beeldhouwers;C;16120;;
3286;Beeldhouwers;beeldhouwers;D;16120;;
5082;Beeldhouwers;beeldhouwers;D;16120;;
118;Kopergraveurs;kopergraveurs;D;16150;;
119;Linieerders;linieerders;A;92290;;
9648;Beeldhouwers (exclusief artisten en de beeldhouwers die tot de groep VIa. behooren);beeldhouwers exclusief artisten en de beeldhouwers die tot de groep via behooren;D;16120;;
10611;Beeldhouwers;beeldhouwers;A;16120;;
10612;Beeldhouwers;beeldhouwers;B;16120;;
10613;Beeldhouwers;beeldhouwers;D;16120;;
10933;Beeldhouwers;beeldhouwers;A;16120;;
10934;Beeldhouwers;beeldhouwers;C;16120;;
10935;Beeldhouwers;beeldhouwers;D;16120;;
120;Linieerders;linieerders;D;92290;;
10957;Beeldenschilders;beeldenschilders;D;16130;;
121;Loodgieters;loodgieters;D;87105;;
124;Magazijnpersoneel;magazijnpersoneel;C;97145;;
125;Magazijnpersoneel;magazijnpersoneel;D;97145;;
126;Smeden;smeden;D;83110;;
128;Vouwers;vouwers;D;75990;;
3001;Zinketsers;zinketsers;D;16150;;
10153;Zinketsers;zinketsers;D;16150;;
10165;Kopergraveurs;kopergraveurs;D;16150;;
10207;Etsers;etsers;A;16150;;
10208;Etsers;etsers;C;16150;;
10209;Etsers;etsers;D;16150;;
129;Zinketsers;zinketsers;D;16150;;
130;Stereotypers;stereotypers;D;92155;;
135;Graveurs;graveurs;A;89420;;
136;Graveurs;graveurs;C;89420;;
137;Graveurs;graveurs;D;89420;;
138;Plaatdrukkers;plaatdrukkers;D;92225;;
3291;Restaurateurs van schilderijen;restaurateurs van schilderijen;A;16160;;
3300;Reparateurs van antiquiteiten;reparateurs van antiquiteiten;A;16160;;
4062;Restaurateurs;restaurateurs;A;16160;;
4063;Restaurateurs;restaurateurs;C;16160;;
4064;Restaurateurs;restaurateurs;D;16160;;
4780;Restaurateurs;restaurateurs;A;16160;;
5559;Restaurateurs;restaurateurs;A;16160;;
10952;Restaurateurs van schilderijen;restaurateurs van schilderijen;A;16160;;
10985;Reparateurs van antiquiteiten;reparateurs van antiquiteiten;A;16160;;
13254;Restaurateurs;restaurateurs;A;16160;;
13255;Restaurateurs;restaurateurs;B;16160;;
13256;Restaurateurs;restaurateurs;C;16160;;
13257;Restaurateurs;restaurateurs;D;16160;;
139;Steendrukkers;steendrukkers;A;92250;;
140;Steendrukkers;steendrukkers;B;92250;;
141;Steendrukkers;steendrukkers;C;92250;;
142;Steendrukkers;steendrukkers;D;92250;;
146;Pers. in algem. dienst;pers in algem dienst;D;30000;;
10941;Calligraphen;calligraphen;A;16190;;
10942;Calligraphen;calligraphen;C;16190;;
10943;Calligraphen;calligraphen;D;16190;;
10984;Fabr. van kerkornamenten;fabr van kerkornamenten;D;16190;;
152;[steen-]slijpers;steenslijpers;D;83530;;
155;Etsers;etsers;A;16150;;
156;Etsers;etsers;C;16150;;
157;Etsers;etsers;D;16150;;
3019;Photographen;photographen;A;16310;;
3020;Photographen;photographen;C;16310;;
3021;Photographen;photographen;D;16310;;
4276;Photographen;photographen;A;16310;;
4277;Photographen;photographen;D;16310;;
4922;Photographen;photographen;A;16310;;
4923;Photographen;photographen;D;16310;;
10216;Photographen;photographen;A;16310;;
10217;Photographen;photographen;B;16310;;
10218;Photographen;photographen;C;16310;;
10219;Photographen;photographen;D;16310;;
158;Lichtdrukkers;lichtdrukkers;D;92155;;
159;Monteurs;monteurs;D;84100;;
4173;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
4830;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
5609;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
5984;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
6522;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
6811;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
7071;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
7750;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
7975;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
8643;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
8886;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
9291;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
9967;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
13568;k. Overige beroepen publ. vermakelijkh.;k overige beroepen publ vermakelijkh;;17000;;
164;Photographen;photographen;A;16310;;
4171;g. Toonkunstenaars;g toonkunstenaars;;17120;;
4829;g. Toonkunstenaars;g toonkunstenaars;;17120;;
5608;g. Toonkunstenaars;g toonkunstenaars;;17120;;
5982;g. Toonkunstenaars;g toonkunstenaars;;17120;;
6198;g. Toonkunstenaars;g toonkunstenaars;;17120;;
6521;g. Toonkunstenaars;g toonkunstenaars;;17120;;
6810;g. Toonkunstenaars;g toonkunstenaars;;17120;;
7293;g. Toonkunstenaars;g toonkunstenaars;;17120;;
7485;g. Toonkunstenaars;g toonkunstenaars;;17120;;
8203;g. Toonkunstenaars;g toonkunstenaars;;17120;;
8642;g. Toonkunstenaars;g toonkunstenaars;;17120;;
9065;g. Toonkunstenaars;g toonkunstenaars;;17120;;
9965;g. Toonkunstenaars;g toonkunstenaars;;17120;;
13565;g. Toonkunstenaars;g toonkunstenaars;;17120;;
165;Photographen;photographen;B;16310;;
4191;Dansonderwijzers;dansonderwijzers;;17220;;
4840;Dansonderwijzers;dansonderwijzers;;17220;;
5620;Dansonderwijzers;dansonderwijzers;;17220;;
13594;Dansonderwijzers;dansonderwijzers;;17220;;
166;Photographen;photographen;C;16310;;
5983;h. Tooneelspelers;h tooneelspelers;;17320;;
9966;h. Tooneelspelers;h tooneelspelers;;17320;;
13566;h. Tooneelspelers;h tooneelspelers;;17320;;
167;Photographen;photographen;D;16310;;
4172;i. Overig pers. a. h. tooneel verbonden;i overig pers a h tooneel verbonden;;17390;;
13567;i. Overig pers. a. h. tooneel verbonden;i overig pers a h tooneel verbonden;;17390;;
168;Retoucheurs;retoucheurs;A;92530;;
169;Retoucheurs;retoucheurs;C;92530;;
170;Retoucheurs;retoucheurs;D;92530;;
13598;Zwemmeesters;zwemmeesters;;18050;;
171;Teekenaars;teekenaars;C;03110;;
4174;l. Archivarissen (incl. bibliotheekhoud.);l archivarissen incl bibliotheekhoud;;19130;;
7072;l. Archivarissen (incl. bibliotheekhoud.);l archivarissen incl bibliotheekhoud;;19130;;
9968;l. Archivarissen (incl. bibliotheekhoud.);l archivarissen incl bibliotheekhoud;;19130;;
13569;l. Archivarissen (incl. bibliotheekhoud.);l archivarissen incl bibliotheekhoud;;19130;;
173;Pers. in alg. dienst;pers in alg dienst;C;30000;;
184;Technisch personeel;technisch personeel;A;84100;;
4460;Conserveerders;conserveerders;D;19190;;
11492;Conserveerders;conserveerders;C;19190;;
11493;Conserveerders;conserveerders;D;19190;;
185;Technisch personeel;technisch personeel;B;84100;;
188;Pers. alg. dienst;pers alg dienst;D;30000;;
189;Aannemers;aannemers;A;21240;;
13358;Dienstbodenverhuurders;dienstbodenverhuurders;A;19420;11;
13359;Dienstbodenverhuurders;dienstbodenverhuurders;B;19420;11;
13360;Dienstbodenverhuurders;dienstbodenverhuurders;D;19420;11;
190;Aannemers;aannemers;C;21240;;
191;Aannemers;aannemers;D;21240;;
13250;Tolken;tolken;C;19540;;
13572;o. Tolken, translateurs;o tolken translateurs;;19540;;
192;Fundeeringmakers;fundeeringmakers;C;95210;32;
193;Fundeeringmakers;fundeeringmakers;D;95210;32;
194;Heibazen;heibazen;A;22675;31;
4188;Gouverneurs;gouverneurs;;20110;;
4237;In dienst van een waterschap;in dienst van een waterschap;;20110;;
4871;In dienst van een waterschap;in dienst van een waterschap;;20110;;
13591;Gouverneurs;gouverneurs;;20110;;
195;Heibazen;heibazen;C;22675;31;
196;Heibazen;heibazen;D;22675;31;
197;Metselaars;metselaars;A;95120;;
198;Metselaars;metselaars;B;95120;;
199;Metselaars;metselaars;C;95120;;
200;Metselaars;metselaars;D;95120;;
201;Opperlieden;opperlieden;D;99910;;
202;Steenhouwers;steenhouwers;A;71220;;
203;Steenhouwers;steenhouwers;C;71220;;
204;Steenhouwers;steenhouwers;D;71220;;
45;Fabrikanten;fabrikanten;A;21110;;
205;Steenenbikkers;steenenbikkers;D;82000;;
344;Fabrikanten;fabrikanten;A;21110;;
345;Fabrikanten;fabrikanten;B;21110;;
364;Fabrikanten;fabrikanten;A;21110;;
365;Fabrikanten;fabrikanten;B;21110;;
206;Timmerlieden;timmerlieden;A;95410;;
383;Fabrikanten;fabrikanten;B;21110;;
400;Fabrikanten;fabrikanten;A;21110;;
401;Fabrikanten;fabrikanten;B;21110;;
420;Fabrikanten;fabrikanten;A;21110;;
421;Fabrikanten;fabrikanten;B;21110;;
429;Fabrikanten;fabrikanten;A;21110;;
207;Timmerlieden;timmerlieden;B;95410;;
208;Timmerlieden;timmerlieden;C;95410;;
437;Fabrikanten;fabrikanten;B;21110;;
448;Fabrikanten;fabrikanten;B;21110;;
210;Loodgieters;loodgieters;A;87105;;
211;Loodgieters;loodgieters;C;87105;;
459;Fabrikanten;fabrikanten;A;21110;;
216;Dekkers [leidekkers, rietdekkers, stroodekkers];dekkers leidekkers rietdekkers stroodekkers;A;95300;;
217;Dekkers [leidekkers, rietdekkers, stroodekkers];dekkers leidekkers rietdekkers stroodekkers;D;95300;;
490;Fabrikanten;fabrikanten;A;21110;;
494;Fabrikanten;fabrikanten;A;21110;;
500;Fabrikanten;fabrikanten;A;21110;;
508;Fabrikanten;fabrikanten;A;21110;;
509;Fabrikanten;fabrikanten;B;21110;;
218;Dakbedekkers (hout, cement);dakbedekkers hout cement;D;95300;;
219;Molenmakers;molenmakers;A;95910;;
529;Fabrikanten;fabrikanten;A;21110;;
220;Molenmakers;molenmakers;D;95910;;
543;Fabrikanten;fabrikanten;A;21110;;
221;Cementbewerkers;cementbewerkers;D;95210;;
222;Houtdraaiers;houtdraaiers;D;81230;;
591;Fabrikanten;fabrikanten;A;21110;;
595;Fabrikanten;fabrikanten;A;21110;;
223;Houtzagers;houtzagers;D;81225;;
233;Pleisteraars;pleisteraars;A;95510;;
234;Pleisteraars;pleisteraars;B;95510;;
235;Pleisteraars;pleisteraars;C;95510;;
236;Pleisteraars;pleisteraars;D;95510;;
648;Fabrikanten;fabrikanten;A;21110;;
649;Fabrikanten;fabrikanten;B;21110;;
653;Fabrikanten;fabrikanten;A;21110;;
658;Fabrikanten;fabrikanten;A;21110;;
659;Fabrikanten;fabrikanten;B;21110;;
665;Fabrikanten;fabrikanten;A;21110;;
666;Fabrikanten;fabrikanten;B;21110;;
237;Huisschilders;huisschilders;A;93120;;
674;Fabrikanten;fabrikanten;A;21110;;
238;Huisschilders;huisschilders;B;93120;;
239;Huisschilders;huisschilders;C;93120;;
687;Fabrikanten;fabrikanten;A;21110;;
695;Fabrikanten;fabrikanten;A;21110;;
699;Fabrikanten;fabrikanten;A;21110;;
240;Huisschilders;huisschilders;D;93120;;
242;Behangers;behangers;A;95925;;
816;Fabrikanten;fabrikanten;A;21110;;
835;Fabrikanten;fabrikanten;A;21110;;
843;Fabrikanten;fabrikanten;A;21110;;
844;Fabrikanten;fabrikanten;B;21110;;
243;Behangers;behangers;B;95925;;
244;Behangers;behangers;C;95925;;
866;Fabrikanten;fabrikanten;A;21110;;
245;Behangers;behangers;D;95925;;
249;Naaisters;naaisters;D;79510;;
258;Personeel in algemeenen dienst;personeel in algemeenen dienst;D;30000;;
931;Fabrikanten;fabrikanten;A;21110;;
932;Fabrikanten;fabrikanten;B;21110;;
940;Fabrikanten;fabrikanten;A;21110;;
943;Fabrikanten;fabrikanten;A;21110;;
946;Fabrikanten;fabrikanten;A;21110;;
947;Fabrikanten;fabrikanten;B;21110;;
262;Aardwerkers;aardwerkers;A;89200;32;
263;Aardwerkers;aardwerkers;C;89200;32;
264;Aardwerkers;aardwerkers;D;89200;32;
1022;Fabrikanten;fabrikanten;A;21110;;
1023;Fabrikanten;fabrikanten;B;21110;;
265;Dijkwerkers;dijkwerkers;D;97415;32;
1064;Fabrikanten;fabrikanten;A;21110;;
266;Kribwerkers;kribwerkers;D;97415;32;
1077;Fabrikanten;fabrikanten;A;21110;;
1078;Fabrikanten;fabrikanten;B;21110;;
1103;Fabrikanten;fabrikanten;A;21110;;
1104;Fabrikanten;fabrikanten;B;21110;;
1119;Fabrikanten;fabrikanten;B;21110;;
1129;Fabrikanten;fabrikanten;A;21110;;
1130;Fabrikanten;fabrikanten;B;21110;;
267;Baggerlieden;baggerlieden;D;97415;;
268;Straatmakers;straatmakers;A;95160;;
269;Straatmakers;straatmakers;C;95160;;
270;Straatmakers;straatmakers;D;95160;;
271;Wegwerkers;wegwerkers;D;97415;;
275;Metaaldraaiers;metaaldraaiers;D;83320;;
278;Schilders;schilders;D;93120;;
279;Schippers;schippers;D;04217;;
1152;Fabrikanten;fabrikanten;A;21110;;
283;Personeel waterkantoor;personeel waterkantoor;D;30000;;
288;Baggerlieden;baggerlieden;B;97415;;
289;Baggerlieden;baggerlieden;C;97415;;
1255;Fabrikanten;fabrikanten;A;21110;;
1292;Fabrikanten;fabrikanten;A;21110;;
292;Glazenwasschers;glazenwasschers;A;55230;;
293;Glazenwasschers;glazenwasschers;C;55230;;
1313;Fabrikanten;fabrikanten;A;21110;;
1318;Fabrikanten;fabrikanten;A;21110;;
294;Glazenwasschers;glazenwasschers;D;55230;;
1336;Fabrik.;fabrik;A;21110;;
1340;Fabrikanten;fabrikanten;A;21110;;
1345;Fabrikanten;fabrikanten;B;21110;;
1350;Fabrikanten;fabrikanten;A;21110;;
1353;Fabrikanten;fabrikanten;A;21110;;
1368;Fabrikanten;fabrikanten;A;21110;;
1369;Fabrikanten;fabrikanten;B;21110;;
1374;Fabrikanten;fabrikanten;A;21110;;
1379;Fabrikanten;fabrikanten;B;21110;;
1388;Fabrikanten;fabrikanten;A;21110;;
1399;Fabrikanten;fabrikanten;B;21110;;
1433;Fabrikanten;fabrikanten;A;21110;;
1434;Fabrikanten;fabrikanten;B;21110;;
298;Schoorsteenvegers;schoorsteenvegers;A;55240;;
299;Schoorsteenvegers;schoorsteenvegers;D;55240;;
1494;Fabrikanten;fabrikanten;A;21110;;
1495;Fabrikanten;fabrikanten;B;21110;;
1512;Fabrikanten;fabrikanten;A;21110;;
1513;Fabrikanten;fabrikanten;B;21110;;
1518;Fabrikanten;fabrikanten;A;21110;;
1523;Fabrikanten;fabrikanten;A;21110;;
1524;Fabrikanten;fabrikanten;B;21110;;
1529;Fabrikanten;fabrikanten;A;21110;;
1530;Fabrikanten;fabrikanten;B;21110;;
1545;Fabrikanten;fabrikanten;A;21110;;
1546;Fabrikanten;fabrikanten;B;21110;;
1588;Fabrikanten;fabrikanten;A;21110;;
1591;Fabrikanten;fabrikanten;A;21110;;
300;Zuiveraars van gebouwen;zuiveraars van gebouwen;A;55220;;
301;Zuiveraars van gebouwen;zuiveraars van gebouwen;D;55220;;
1604;Fabrikanten;fabrikanten;A;21110;;
1605;Fabrikanten;fabrikanten;B;21110;;
1624;Fabrikanten;fabrikanten;A;21110;;
1625;Fabrikanten;fabrikanten;B;21110;;
302;Openbare reiniging;openbare reiniging;B;55220;;
1663;Fabrikanten;fabrikanten;A;21110;;
1664;Fabrikanten;fabrikanten;B;21110;;
1674;Fabrikanten;fabrikanten;A;21110;;
1686;Fabrikanten;fabrikanten;A;21110;;
303;Openbare reiniging;openbare reiniging;C;55220;;
1746;Fabrikanten;fabrikanten;A;21110;;
1755;Fabrikanten;fabrikanten;A;21110;;
1756;Fabrikanten;fabrikanten;B;21110;;
1760;Fabrikanten;fabrikanten;A;21110;;
1777;Fabrikanten;fabrikanten;A;21110;;
1778;Fabrikanten;fabrikanten;B;21110;;
1818;Fabrikanten;fabrikanten;A;21110;;
304;Openbare reiniging;openbare reiniging;D;55220;;
309;Grondwerkers;grondwerkers;D;97415;32;
310;Kraandraaiers;kraandraaiers;D;87105;;
1852;Fabrikanten;fabrikanten;A;21110;;
1860;Fabrikanten;fabrikanten;A;21110;;
1861;Fabrikanten;fabrikanten;B;21110;;
1894;Directeuren;directeuren;B;21110;;
2057;Directeuren;directeuren;B;21110;;
313;Magazijnpers.;magazijnpers;C;97145;;
314;Magazijnpers.;magazijnpers;D;97145;;
317;Schuitenmakers;schuitenmakers;D;95440;;
320;Wagenmakers;wagenmakers;D;81925;;
2116;Directeuren;directeuren;B;21110;;
2183;Directeuren;directeuren;B;21110;;
2184;Directeuren;directeuren;C;21110;;
2185;Directeuren;directeuren;B;21110;;
321;Zadelmakers;zadelmakers;D;80320;;
322;Fitters;fitters;D;87120;;
2300;Directeuren;directeuren;B;21110;;
333;Apothekers;apothekers;A;06710;;
2326;Directeuren;directeuren;B;21110;;
2384;Directeuren;directeuren;B;21110;;
2538;Directeuren;directeuren;B;21110;;
2539;Directeuren;directeuren;C;21110;;
334;Apothekers;apothekers;B;06710;;
335;Apothekers;apothekers;C;06710;;
2550;Directeuren;directeuren;B;21110;;
2552;Directeuren;directeuren;B;21110;;
2575;Directeuren;directeuren;B;21110;;
336;Apothekers;apothekers;D;06710;;
340;Drogisten;drogisten;A;41030;;
341;Drogisten;drogisten;C;41030;;
342;Drogisten;drogisten;D;41030;;
2707;Directeuren;directeuren;B;21110;;
2724;Directeuren;directeuren;B;21110;;
343;Personeel alg. dienst;personeel alg dienst;D;30000;;
2739;Directeuren;directeuren;B;21110;;
2762;Directeuren;directeuren;B;21110;;
348;Techn. personeel;techn personeel;C;84100;;
349;Kantoorpers.;kantoorpers;C;39310;;
2812;Directeuren;directeuren;;21110;;
2823;Directeuren;directeuren;;21110;;
2826;Directeuren;directeuren;;21110;;
2827;Directeuren;directeuren;;21110;;
2831;Directeuren;directeuren;;21110;;
350;Pers. alg. dienst;pers alg dienst;C;30000;;
353;Blikslagers;blikslagers;D;87340;;
354;Kuipers;kuipers;D;81930;;
357;Magazijnpers;magazijnpers;C;97145;;
2953;Fabr. v. steenen parketvloeren;fabr v steenen parketvloeren;A;21110;;
2956;Fabrikanten;fabrikanten;A;21110;;
358;Magazijnpers;magazijnpers;D;97145;;
3122;Fabrikanten;fabrikanten;A;21110;;
3123;Fabrikanten;fabrikanten;B;21110;;
360;Schippers;schippers;C;04217;;
369;Pers. al. dienst;pers al dienst;D;30000;;
3140;Fabrikanten;fabrikanten;A;21110;;
3145;Fabrikanten;fabrikanten;A;21110;;
3156;Fabr. van vuurmakers;fabr van vuurmakers;A;21110;;
3157;Fabrikanten;fabrikanten;A;21110;;
376;Fabrik.;fabrik;A;21110;;
377;Fabrik.;fabrik;C;99930;;
3183;Fabrikanten;fabrikanten;A;21110;;
3184;Fabrikanten;fabrikanten;B;21110;;
3190;Fabr. van stoelen;fabr van stoelen;A;21110;;
3194;Fabrikanten;fabrikanten;A;21110;;
378;Fabrik.;fabrik;D;99930;;
3211;Fabrikanten;fabrikanten;A;21110;;
3214;Fabr. van matten;fabr van matten;A;21110;;
3216;Fabr. van rieten meubelen;fabr van rieten meubelen;A;21110;;
381;Gasfitters;gasfitters;D;87120;;
3240;Fabrikanten;fabrikanten;A;21110;;
3244;Fabr. van mutsen;fabr van mutsen;A;21110;;
391;Gieters;gieters;D;72420;;
3250;Fabrikanten;fabrikanten;A;21110;;
409;Ketelbikkers;ketelbikkers;D;99910;;
3308;Fabrikanten;fabrikanten;A;21110;;
410;Kistenmakers;kistenmakers;D;81990;;
415;Papierplakkers;papierplakkers;D;91090;;
3318;Fabr. van drijfriemen;fabr van drijfriemen;A;21110;;
3319;Fabr. van lederwaren;fabr van lederwaren;A;21110;;
3327;Fabrikanten;fabrikanten;A;21110;;
416;Schuitenvoerders;schuitenvoerders;D;98690;;
3345;Fabrik.;fabrik;A;21110;;
433;Fabr. van lak;fabr van lak;A;21110;;
434;Fabr. van lak;fabr van lak;C;74990;;
435;Fabr. van lak;fabr van lak;D;74990;;
3389;Fabrikanten;fabrikanten;A;21110;;
3390;Fabrikanten;fabrikanten;B;21110;;
3418;Fabrikanten;fabrikanten;A;21110;;
3425;Fabrikanten;fabrikanten;A;21110;;
3438;Fabrikanten;fabrikanten;A;21110;;
3439;Fabrikanten;fabrikanten;B;21110;;
3448;Fabr. van muziekinstrum.;fabr van muziekinstrum;A;21110;;
3450;Fabr. van chronometers en horloges;fabr van chronometers en horloges;A;21110;;
436;Fabr. van smeer;fabr van smeer;A;21110;;
3493;Fabrikanten;fabrikanten;A;21110;;
441;Pers. algem. dienst;pers algem dienst;D;30000;;
443;Verpakkers;verpakkers;D;97152;;
451;Fabr. van patronen;fabr van patronen;D;94990;;
3529;Fabrikanten;fabrikanten;A;21110;;
3530;Fabrikanten;fabrikanten;B;21110;;
452;Fabr. van vuurmakers;fabr van vuurmakers;A;21110;;
453;Fabr. van vuurmakers;fabr van vuurmakers;D;74990;;
454;Fabr. van kunstvuurwerk;fabr van kunstvuurwerk;A;21110;;
461;Kantoorpers;kantoorpers;C;39310;;
3574;Fabrikanten;fabrikanten;B;21110;;
463;Fabr. van drukinkt;fabr van drukinkt;D;74990;;
3603;Fabr. van meel [incl. molenaars];fabr van meel incl molenaars;A;21110;;
3607;Fabrikanten;fabrikanten;A;21110;;
3608;Fabrikanten;fabrikanten;B;21110;;
464;Fabr. van inkt;fabr van inkt;A;21110;;
3627;Fabrikanten;fabrikanten;B;21110;;
3635;Fabrikanten;fabrikanten;A;21110;;
465;Fabr. van inkt;fabr van inkt;D;74990;;
3640;Fabrikanten;fabrikanten;A;21110;;
3646;Fabrikanten;fabrikanten;A;21110;;
3652;Fabrikanten;fabrikanten;A;21110;;
3653;Fabrikanten;fabrikanten;B;21110;;
3675;Fabrikanten;fabrikanten;A;21110;;
3683;Fabrikanten;fabrikanten;A;21110;;
3697;Fabrikanten;fabrikanten;A;21110;;
3708;Fabrikanten;fabrikanten;A;21110;;
3709;Fabrikanten;fabrikanten;B;21110;;
3725;Fabrikanten;fabrikanten;A;21110;;
3734;Waterleidingexploitatie;waterleidingexploitatie;B;21110;;
3735;Waterleidingexploitatie;waterleidingexploitatie;D;21110;;
